numStations=3
Station 0:Luca: (43.109762, -77.410156)
Station 1:Connor: (40.73902,-73.14815)
Station 2:Anthony: (39.7744, -76.679444)
numEvents=3
Access Number: 0            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-23T08:20:42.984     437.15011431     437.15009773    437.15013089   437.15368591     437.15367090    437.15370090   437.15193415     437.15191323    437.15195504
2020-03-23T08:20:43.484     437.15008668     437.15007010    437.15010326   437.15366087     437.15364581    437.15367591   437.15189927     437.15187831    437.15192020
2020-03-23T08:20:43.984     437.15005905     437.15004247    437.15007563   437.15363576     437.15362065    437.15365084   437.15186432     437.15184332    437.15188530
2020-03-23T08:20:44.484     437.15003142     437.15001484    437.15004800   437.15361056     437.15359541    437.15362569   437.15182930     437.15180826    437.15185032
2020-03-23T08:20:44.984     437.15000379     437.14998721    437.15002037   437.15358529     437.15357009    437.15360046   437.15179422     437.15177314    437.15181528
2020-03-23T08:20:45.484     437.14997615     437.14995957    437.14999273   437.15355995     437.15354470    437.15357516   437.15175907     437.15173795    437.15178017
2020-03-23T08:20:45.984     437.14994852     437.14993194    437.14996510   437.15353452     437.15351923    437.15354979   437.15172385     437.15170269    437.15174499
2020-03-23T08:20:46.484     437.14992089     437.14990431    437.14993747   437.15350902     437.15349369    437.15352433   437.15168857     437.15166738    437.15170975
2020-03-23T08:20:46.984     437.14989326     437.14987668    437.14990984   437.15348345     437.15346806    437.15349880   437.15165323     437.15163200    437.15167444
2020-03-23T08:20:47.484     437.14986563     437.14984906    437.14988221   437.15345779     437.15344237    437.15347319   437.15161783     437.15159656    437.15163908
2020-03-23T08:20:47.984     437.14983801     437.14982144    437.14985458   437.15343207     437.15341659    437.15344751   437.15158236     437.15156106    437.15160365
2020-03-23T08:20:48.484     437.14981039     437.14979382    437.14982696   437.15340626     437.15339075    437.15342175   437.15154684     437.15152550    437.15156816
2020-03-23T08:20:48.984     437.14978277     437.14976621    437.14979934   437.15338039     437.15336482    437.15339592   437.15151126     437.15148988    437.15153262
2020-03-23T08:20:49.484     437.14975516     437.14973860    437.14977173   437.15335443     437.15333883    437.15337001   437.15147562     437.15145421    437.15149701
2020-03-23T08:20:49.984     437.14972756     437.14971100    437.14974412   437.15332841     437.15331276    437.15334403   437.15143993     437.15141849    437.15146135
2020-03-23T08:20:50.484     437.14969996     437.14968340    437.14971652   437.15330231     437.15328661    437.15331798   437.15140418     437.15138271    437.15142564
2020-03-23T08:20:50.984     437.14967236     437.14965581    437.14968892   437.15327613     437.15326039    437.15329185   437.15136838     437.15134687    437.15138987
2020-03-23T08:20:51.484     437.14964478     437.14962823    437.14966133   437.15324989     437.15323410    437.15326564   437.15133253     437.15131099    437.15135405
2020-03-23T08:20:51.984     437.14961720     437.14960066    437.14963375   437.15322357     437.15320774    437.15323937   437.15129662     437.15127506    437.15131817
2020-03-23T08:20:52.484     437.14958963     437.14957310    437.14960617   437.15319717     437.15318130    437.15321302   437.15126067     437.15123908    437.15128225
2020-03-23T08:20:52.984     437.14956207     437.14954554    437.14957861   437.15317071     437.15315479    437.15318659   437.15122467     437.15120305    437.15124628
2020-03-23T08:20:53.484     437.14953452     437.14951800    437.14955105   437.15314417     437.15312821    437.15316010   437.15118862     437.15116697    437.15121026
2020-03-23T08:20:53.984     437.14950699     437.14949047    437.14952351   437.15311756     437.15310156    437.15313353   437.15115253     437.15113085    437.15117419
2020-03-23T08:20:54.484     437.14947946     437.14946295    437.14949597   437.15309088     437.15307484    437.15310690   437.15111639     437.15109469    437.15113808
2020-03-23T08:20:54.984     437.14945194     437.14943544    437.14946845   437.15306413     437.15304804    437.15308019   437.15108022     437.15105849    437.15110193
2020-03-23T08:20:55.484     437.14942444     437.14940794    437.14944094   437.15303730     437.15302118    437.15305341   437.15104399     437.15102224    437.15106573
2020-03-23T08:20:55.984     437.14939694     437.14938046    437.14941344   437.15301041     437.15299424    437.15302656   437.15100773     437.15098596    437.15102949
2020-03-23T08:20:56.484     437.14936947     437.14935299    437.14938595   437.15298345     437.15296724    437.15299963   437.15097143     437.15094964    437.15099322
2020-03-23T08:20:56.984     437.14934200     437.14932553    437.14935848   437.15295642     437.15294016    437.15297264   437.15093510     437.15091328    437.15095690
2020-03-23T08:20:57.484     437.14931455     437.14929809    437.14933102   437.15292932     437.15291302    437.15294558   437.15089872     437.15087688    437.15092055
2020-03-23T08:20:57.984     437.14928712     437.14927067    437.14930358   437.15290215     437.15288581    437.15291846   437.15086231     437.15084045    437.15088416
2020-03-23T08:20:58.484     437.14925970     437.14924326    437.14927615   437.15287491     437.15285853    437.15289126   437.15082587     437.15080399    437.15084774
2020-03-23T08:20:58.984     437.14923230     437.14921587    437.14924874   437.15284760     437.15283119    437.15286399   437.15078940     437.15076750    437.15081129
2020-03-23T08:20:59.484     437.14920491     437.14918849    437.14922134   437.15282023     437.15280377    437.15283666   437.15075290     437.15073098    437.15077480
2020-03-23T08:20:59.984     437.14917755     437.14916114    437.14919396   437.15279279     437.15277629    437.15280926   437.15071636     437.15069443    437.15073829
2020-03-23T08:21:00.484     437.14915020     437.14913380    437.14916660   437.15276528     437.15274874    437.15278179   437.15067980     437.15065785    437.15070174
2020-03-23T08:21:00.984     437.14912287     437.14910648    437.14913926   437.15273771     437.15272113    437.15275426   437.15064321     437.15062125    437.15066517
2020-03-23T08:21:01.484     437.14909556     437.14907918    437.14911194   437.15271007     437.15269345    437.15272666   437.15060660     437.15058462    437.15062857
2020-03-23T08:21:01.984     437.14906827     437.14905190    437.14908464   437.15268236     437.15266571    437.15269899   437.15056996     437.15054797    437.15059195
2020-03-23T08:21:02.484     437.14904100     437.14902464    437.14905736   437.15265460     437.15263790    437.15267126   437.15053331     437.15051130    437.15055530
2020-03-23T08:21:02.984     437.14901375     437.14899741    437.14903009   437.15262676     437.15261003    437.15264347   437.15049663     437.15047461    437.15051864
2020-03-23T08:21:03.484     437.14898652     437.14897019    437.14900285   437.15259887     437.15258210    437.15261561   437.15045993     437.15043790    437.15048195
2020-03-23T08:21:03.984     437.14895931     437.14894300    437.14897563   437.15257091     437.15255410    437.15258769   437.15042321     437.15040117    437.15044524
2020-03-23T08:21:04.484     437.14893213     437.14891583    437.14894844   437.15254288     437.15252604    437.15255970   437.15038648     437.15036443    437.15040852
2020-03-23T08:21:04.984     437.14890497     437.14888869    437.14892126   437.15251480     437.15249792    437.15253166   437.15034973     437.15032767    437.15037178
2020-03-23T08:21:05.484     437.14887784     437.14886157    437.14889411   437.15248665     437.15246973    437.15250355   437.15031297     437.15029090    437.15033503
2020-03-23T08:21:05.984     437.14885073     437.14883447    437.14886699   437.15245844     437.15244149    437.15247537   437.15027619     437.15025412    437.15029826
2020-03-23T08:21:06.484     437.14882364     437.14880740    437.14883989   437.15243017     437.15241318    437.15244714   437.15023941     437.15021733    437.15026148
2020-03-23T08:21:06.984     437.14879658     437.14878036    437.14881281   437.15240184     437.15238482    437.15241885   437.15020261     437.15018053    437.15022469
2020-03-23T08:21:07.484     437.14876955     437.14875334    437.14878576   437.15237346     437.15235639    437.15239050   437.15016581     437.15014373    437.15018789
2020-03-23T08:21:07.984     437.14874254     437.14872635    437.14875874   437.15234501     437.15232791    437.15236208   437.15012900     437.15010692    437.15015109
2020-03-23T08:21:08.484     437.14871556     437.14869939    437.14873175   437.15231650     437.15229937    437.15233361   437.15009219     437.15007010    437.15011428
2020-03-23T08:21:08.984     437.14868861     437.14867245    437.14870478   437.15228794     437.15227077    437.15230508   437.15005537     437.15003328    437.15007746
2020-03-23T08:21:09.484     437.14866169     437.14864555    437.14867784   437.15225932     437.15224212    437.15227650   437.15001855     437.14999646    437.15004065
2020-03-23T08:21:09.984     437.14863479     437.14861867    437.14865093   437.15223064     437.15221340    437.15224785   437.14998173     437.14995964    437.15000383
2020-03-23T08:21:10.484     437.14860793     437.14859182    437.14862404   437.15220190     437.15218463    437.15221915   437.14994491     437.14992282    437.14996701
2020-03-23T08:21:10.984     437.14858109     437.14856501    437.14859719   437.15217311     437.15215581    437.15219039   437.14990810     437.14988601    437.14993019
2020-03-23T08:21:11.484     437.14855429     437.14853822    437.14857037   437.15214427     437.15212693    437.15216158   437.14987128     437.14984920    437.14989337
2020-03-23T08:21:11.984     437.14852752     437.14851147    437.14854358   437.15211536     437.15209800    437.15213271   437.14983448     437.14981239    437.14985656
2020-03-23T08:21:12.484     437.14850077     437.14848474    437.14851682   437.15208641     437.15206901    437.15210379   437.14979767     437.14977560    437.14981975
2020-03-23T08:21:12.984     437.14847406     437.14845806    437.14849009   437.15205740     437.15203997    437.15207481   437.14976088     437.14973881    437.14978295
2020-03-23T08:21:13.484     437.14844739     437.14843140    437.14846339   437.15202834     437.15201088    437.15204578   437.14972410     437.14970203    437.14974616
2020-03-23T08:21:13.984     437.14842074     437.14840477    437.14843673   437.15199923     437.15198174    437.15201670   437.14968732     437.14966526    437.14970938
2020-03-23T08:21:14.484     437.14839414     437.14837819    437.14841010   437.15197007     437.15195254    437.15198757   437.14965056     437.14962851    437.14967262
2020-03-23T08:21:14.984     437.14836756     437.14835163    437.14838350   437.15194085     437.15192330    437.15195839   437.14961381     437.14959177    437.14963586
